deterrence__n	-0.00364638214453	0.0137194458651	0.0	0.0	0.0
deplete__v	-0.0325965710886	-0.00694412537404	-0.04479414538	0.0	0.00270822367644
darn__r	0.0	0.0653101001892	0.0	0.0	0.0
collie__n	-0.00793719155208	-0.00573755175208	0.0800776316351	0.0	0.00356051855538
vacuum__n	-0.070218150742	0.00740397313838	-0.00775476894035	0.0	0.0173048074438
darn__a	0.0244247247334	0.0271858256926	-0.0262945743894	0.0	-0.0274151830157
intercity__n	0.0298181471701	0.0	0.0150688506889	0.0	0.0583218738337
chlorine__n	0.0	0.0	0.011970839863	0.0	-0.0222054318148
scallion__n	0.0294866621766	0.0	0.173766651577	0.0715413829344	0.0
cherry__a	0.113648397884	0.0	0.089503507666	0.0	-0.0724631390413
again__n	0.0	0.0153370575925	0.0581311310839	0.0	0.0239548594061
cherry__n	0.0230794333903	0.0	0.12651398167	0.208971445622	0.0
focus__v	-0.0291560589563	-0.00735955021724	-0.0328724365593	-0.0756480399961	-0.0310890267091
respondent__n	-0.0121659213227	0.0341639563743	-0.0400784692767	0.0	-0.0397608497923
protrusion__n	0.117283607849	0.0	0.0	0.0	0.0
focus__n	-0.0340848767026	0.0130882615308	-0.0301475902051	0.0	-0.010895209299
yankees__a	0.0237620757363	0.016044419297	-0.0351782429118	0.0	0.0171219592442
yankees__n	-0.0367494322813	-0.040902023697	0.0318495900962	-0.130127347122	0.0620584579594
volley__n	0.0	-0.0308232336285	0.104082246108	0.0	0.0667951887034
replicate__v	0.0267495636365	-0.0413229733132	-0.057027933615	0.0	-0.0321451343919
gender__n	-0.0166708163276	0.00609158887135	-0.0689302722819	0.0	-0.0286853450764
agatea__n	0.0	0.00954251551829	0.0	0.0	0.0
interrogation__n	0.0	0.0	0.0291410269523	0.0	0.0
guideline__n	-0.0138407634451	0.00378997539526	-0.0433775740166	0.0	-0.0426222213457
paratrooper__n	0.0423646903516	0.0	0.0	0.0	0.0
wire__n	-0.0268816163938	-0.0428538073959	0.0304051379353	-0.0676392718424	-0.0369358247773
wire__v	-0.0661482782681	-0.0229626275893	0.0210452628338	0.0263257206472	0.0273562791886
